65 69 83 84 81 83 80 84 81 83 84 81 84 97 89 97 93 97 89 89 93 69 70 70 73 69 70 73 70 73 69 73 59 62 62 65 59 65 62 62 65 56 57 57 59 56 56 57 59 56 59 57 56 59 48 49 50 48 50 48 50 48 56 59 62 56 62 59 62 56 59 56 59 56 56 59 80 59 56 59 56 54 59 73 73 75 76 73 73 76 75 73 76 97 97 95 93 93 97 89 93 97
66 69 83 84 81 83 80 84 81 83 84 81 84 97 89 97 93 97 89 89 93 69 70 70 73 69 70 73 70 73 69 73 59 62 62 65 59 65 62 62 65 56 57 57 59 56 56 57 59 56 59 57 56 59 48 49 50 48 50 48 50 48 56 59 62 56 62 59 62 56 59 56 59 56 56 59 80 59 56 59 56 54 59 73 73 75 76 73 73 76 75 73 76 97 97 95 93 93 97 89 93 97
67 68 82 84 81 82 80 83 81 82 84 81 83 97 88 97 92 97 88 88 92 68 70 70 72 68 70 72 70 72 68 72 58 61 61 65 58 65 61 61 65 55 56 56 58 55 55 56 58 55 58 56 55 58 47 48 49 47 49 47 49 47 55 58 61 55 61 58 61 55 58 55 58 55 55 58 80 58 55 58 55 53 58 72 72 74 76 72 72 76 74 72 76 97 97 94 92 92 97 88 92 97
68 68 82 84 81 82 80 83 81 82 84 81 83 97 88 97 92 97 88 88 92 68 70 70 72 68 70 72 70 72 68 72 58 61 61 65 58 65 61 61 65 55 56 56 58 55 55 56 58 55 58 56 55 58 47 48 49 47 49 47 49 47 55 58 61 55 61 58 61 55 58 55 58 55 55 58 80 58 55 58 55 53 58 72 72 74 76 72 72 76 74 72 76 97 97 94 92 92 97 88 92 97
69 67 81 83 79 81 79 82 79 81 83 79 82 96 87 96 91 96 87 87 91 67 68 68 71 67 68 71 68 71 67 71 57 60 60 63 57 63 60 60 63 54 55 55 57 54 54 55 57 54 57 55 54 57 45 46 47 45 47 45 47 45 54 57 60 54 60 57 60 54 57 54 57 54 54 57 79 57 54 57 54 51 57 71 71 73 75 71 71 75 73 71 75 96 96 93 91 91 96 87 91 96
70 67 81 83 79 81 79 82 79 81 83 79 82 96 87 96 91 96 87 87 91 67 68 68 71 67 68 71 68 71 67 71 57 60 60 63 57 63 60 60 63 54 55 55 57 54 54 55 57 54 57 55 54 57 45 46 47 45 47 45 47 45 54 57 60 54 60 57 60 54 57 54 57 54 54 57 79 57 54 57 54 51 57 71 71 73 75 71 71 75 73 71 75 96 96 93 91 91 96 87 91 96
71 107 116 118 115 116 115 117 115 116 118 115 117 127 121 127 124 127 121 121 124 107 108 108 109 107 108 109 108 109 107 109 101 103 103 105 101 105 103 103 105 99 100 100 101 99 99 100 101 99 101 100 99 101 95 95 96 95 96 95 96 95 99 101 103 99 103 101 103 99 101 99 101 99 99 101 115 101 99 101 99 98 101 109 109 111 112 109 109 112 111 109 112 127 127 125 124 124 127 121 124 127
72 107 116 118 115 116 115 117 115 116 118 115 117 127 121 127 124 127 121 121 124 107 108 108 109 107 108 109 108 109 107 109 101 103 103 105 101 105 103 103 105 99 100 100 101 99 99 100 101 99 101 100 99 101 95 95 96 95 96 95 96 95 99 101 103 99 103 101 103 99 101 99 101 99 99 101 115 101 99 101 99 98 101 109 109 111 112 109 109 112 111 109 112 127 127 125 124 124 127 121 124 127
73 72 86 87 84 86 83 87 84 86 87 84 87 100 91 100 95 100 91 91 95 72 74 74 76 72 74 76 74 76 72 76 63 66 66 69 63 69 66 66 69 60 61 61 63 60 60 61 63 60 63 61 60 63 53 53 55 53 55 53 55 53 60 63 66 60 66 63 66 60 63 60 63 60 60 63 83 63 60 63 60 58 63 76 76 78 80 76 76 80 78 76 80 100 100 97 95 95 100 91 95 100
74 104 114 115 113 114 112 115 113 114 115 113 115 125 118 125 121 125 118 118 121 104 105 105 107 104 105 107 105 107 104 107 98 100 100 102 98 102 100 100 102 96 97 97 98 96 96 97 98 96 98 97 96 98 92 92 93 92 93 92 93 92 96 98 100 96 100 98 100 96 98 96 98 96 96 98 112 98 96 98 96 95 98 107 107 108 109 107 107 109 108 107 109 125 125 123 121 121 125 118 121 125
75 72 86 87 84 86 83 87 84 86 87 84 87 100 91 100 95 100 91 91 95 72 74 74 76 72 74 76 74 76 72 76 63 66 66 69 63 69 66 66 69 60 61 61 63 60 60 61 63 60 63 61 60 63 53 53 55 53 55 53 55 53 60 63 66 60 66 63 66 60 63 60 63 60 60 63 83 63 60 63 60 58 63 76 76 78 80 76 76 80 78 76 80 100 100 97 95 95 100 91 95 100
76 67 81 83 79 81 79 82 79 81 83 79 82 96 87 96 91 96 87 87 91 67 68 68 71 67 68 71 68 71 67 71 57 60 60 63 57 63 60 60 63 54 55 55 57 54 54 55 57 54 57 55 54 57 45 46 47 45 47 45 47 45 54 57 60 54 60 57 60 54 57 54 57 54 54 57 79 57 54 57 54 51 57 71 71 73 75 71 71 75 73 71 75 96 96 93 91 91 96 87 91 96
77 102 112 114 111 112 111 113 111 112 114 111 113 123 117 123 120 123 117 117 120 102 103 103 105 102 103 105 103 105 102 105 96 98 98 100 96 100 98 98 100 94 95 95 96 94 94 95 96 94 96 95 94 96 90 90 91 90 91 90 91 90 94 96 98 94 98 96 98 94 96 94 96 94 94 96 111 96 94 96 94 93 96 105 105 107 108 105 105 108 107 105 108 123 123 121 120 120 123 117 120 123
78 101 111 112 110 111 109 111 110 111 112 110 111 122 115 122 118 122 115 115 118 101 102 102 103 101 102 103 102 103 101 103 94 96 96 98 94 98 96 96 98 92 93 93 94 92 92 93 94 92 94 93 92 94 88 88 89 88 89 88 89 88 92 94 96 92 96 94 96 92 94 92 94 92 92 94 109 94 92 94 92 91 94 103 103 105 106 103 103 106 105 103 106 122 122 120 118 118 122 115 118 122
79 101 111 112 110 111 109 111 110 111 112 110 111 122 115 122 118 122 115 115 118 101 102 102 103 101 102 103 102 103 101 103 94 96 96 98 94 98 96 96 98 92 93 93 94 92 92 93 94 92 94 93 92 94 88 88 89 88 89 88 89 88 92 94 96 92 96 94 96 92 94 92 94 92 92 94 109 94 92 94 92 91 94 103 103 105 106 103 103 106 105 103 106 122 122 120 118 118 122 115 118 122
80 100 110 111 109 110 108 111 109 110 111 109 111 121 114 121 118 121 114 114 118 100 101 101 102 100 101 102 101 102 100 102 93 95 95 97 93 97 95 95 97 92 92 92 93 92 92 92 93 92 93 92 92 93 87 87 88 87 88 87 88 87 92 93 95 92 95 93 95 92 93 92 93 92 92 93 108 93 92 93 92 90 93 102 102 104 105 102 102 105 104 102 105 121 121 119 118 118 121 114 118 121
81 98 108 110 107 108 107 109 107 108 110 107 109 120 113 120 116 120 113 113 116 98 99 99 101 98 99 101 99 101 98 101 91 93 93 96 91 96 93 93 96 90 90 90 91 90 90 90 91 90 91 90 90 91 85 85 86 85 86 85 86 85 90 91 93 90 93 91 93 90 91 90 91 90 90 91 107 91 90 91 90 88 91 101 101 102 104 101 101 104 102 101 104 120 120 118 116 116 120 113 116 120
82 98 108 110 107 108 107 109 107 108 110 107 109 120 113 120 116 120 113 113 116 98 99 99 101 98 99 101 99 101 98 101 91 93 93 96 91 96 93 93 96 90 90 90 91 90 90 90 91 90 91 90 90 91 85 85 86 85 86 85 86 85 90 91 93 90 93 91 93 90 91 90 91 90 90 91 107 91 90 91 90 88 91 101 101 102 104 101 101 104 102 101 104 120 120 118 116 116 120 113 116 120
83 90 101 102 99 101 99 101 99 101 102 99 101 113 106 113 109 113 106 106 109 90 91 91 93 90 91 93 91 93 90 93 82 85 85 87 82 87 85 85 87 80 81 81 82 80 80 81 82 80 82 81 80 82 75 75 76 75 76 75 76 75 80 82 85 80 85 82 85 80 82 80 82 80 80 82 99 82 80 82 80 79 82 93 93 94 96 93 93 96 94 93 96 113 113 111 109 109 113 106 109 113
84 87 99 100 97 99 97 99 97 99 100 97 99 111 103 111 107 111 103 103 107 87 88 88 90 87 88 90 88 90 87 90 80 82 82 84 80 84 82 82 84 78 78 78 80 78 78 78 80 78 80 78 78 80 72 72 73 72 73 72 73 72 78 80 82 78 82 80 82 78 80 78 80 78 78 80 97 80 78 80 78 76 80 90 90 92 93 90 90 93 92 90 93 111 111 109 107 107 111 103 107 111
85 86 97 98 96 97 95 98 96 97 98 96 98 110 102 110 106 110 102 102 106 86 87 87 89 86 87 89 87 89 86 89 78 80 80 83 78 83 80 80 83 76 76 76 78 76 76 76 78 76 78 76 76 78 70 70 71 70 71 70 71 70 76 78 80 76 80 78 80 76 78 76 78 76 76 78 95 78 76 78 76 74 78 89 89 90 92 89 89 92 90 89 92 110 110 107 106 106 110 102 106 110
86 84 96 97 94 96 94 96 94 96 97 94 96 108 101 108 104 108 101 101 104 84 85 85 87 84 85 87 85 87 84 87 76 78 78 81 76 81 78 78 81 74 75 75 76 74 74 75 76 74 76 75 74 76 68 68 69 68 69 68 69 68 74 76 78 74 78 76 78 74 76 74 76 74 74 76 94 76 74 76 74 72 76 87 87 89 90 87 87 90 89 87 90 108 108 106 104 104 108 101 104 108
87 82 94 96 93 94 92 95 93 94 96 93 95 107 99 107 103 107 99 99 103 82 84 84 85 82 84 85 84 85 82 85 74 77 77 79 74 79 77 77 79 72 73 73 74 72 72 73 74 72 74 73 72 74 66 66 67 66 67 66 67 66 72 74 77 72 77 74 77 72 74 72 74 72 72 74 92 74 72 74 72 70 74 85 85 87 89 85 85 89 87 85 89 107 107 105 103 103 107 99 103 107
88 82 94 95 92 94 91 94 92 94 95 92 94 107 99 107 103 107 99 99 103 82 83 83 85 82 83 85 83 85 82 85 73 76 76 79 73 79 76 76 79 71 72 72 73 71 71 72 73 71 73 72 71 73 65 65 66 65 66 65 66 65 71 73 76 71 76 73 76 71 73 71 73 71 71 73 91 73 71 73 71 69 73 85 85 87 88 85 85 88 87 85 88 107 107 104 103 103 107 99 103 107
89 82 94 95 92 94 91 94 92 94 95 92 94 107 99 107 103 107 99 99 103 82 83 83 85 82 83 85 83 85 82 85 73 76 76 79 73 79 76 76 79 71 72 72 73 71 71 72 73 71 73 72 71 73 65 65 66 65 66 65 66 65 71 73 76 71 76 73 76 71 73 71 73 71 71 73 91 73 71 73 71 69 73 85 85 87 88 85 85 88 87 85 88 107 107 104 103 103 107 99 103 107
90 80 92 94 91 92 90 93 91 92 94 91 93 105 97 105 101 105 97 97 101 80 81 81 83 80 81 83 81 83 80 83 72 74 74 77 72 77 74 74 77 69 70 70 72 69 69 70 72 69 72 70 69 72 63 63 64 63 64 63 64 63 69 72 74 69 74 72 74 69 72 69 72 69 69 72 90 72 69 72 69 67 72 83 83 85 87 83 83 87 85 83 87 105 105 103 101 101 105 97 101 105
91 78 90 92 89 90 88 91 89 90 92 89 91 104 96 104 100 104 96 96 100 78 79 79 81 78 79 81 79 81 78 81 69 72 72 75 69 75 72 72 75 67 68 68 69 67 67 68 69 67 69 68 67 69 60 60 61 60 61 60 61 60 67 69 72 67 72 69 72 67 69 67 69 67 67 69 88 69 67 69 67 65 69 81 81 83 84 81 81 84 83 81 84 104 104 101 100 100 104 96 100 104
92 78 90 92 89 90 88 91 89 90 92 89 91 104 96 104 100 104 96 96 100 78 79 79 81 78 79 81 79 81 78 81 69 72 72 75 69 75 72 72 75 67 68 68 69 67 67 68 69 67 69 68 67 69 60 60 61 60 61 60 61 60 67 69 72 67 72 69 72 67 69 67 69 67 67 69 88 69 67 69 67 65 69 81 81 83 84 81 81 84 83 81 84 104 104 101 100 100 104 96 100 104
93 83 95 96 94 95 93 96 94 95 96 94 96 108 100 108 104 108 100 100 104 83 84 84 86 83 84 86 84 86 83 86 75 78 78 80 75 80 78 78 80 73 74 74 75 73 73 74 75 73 75 74 73 75 67 67 68 67 68 67 68 67 73 75 78 73 78 75 78 73 75 73 75 73 73 75 93 75 73 75 73 71 75 86 86 88 89 86 86 89 88 86 89 108 108 105 104 104 108 100 104 108
94 82 94 95 92 94 91 94 92 94 95 92 94 107 99 107 103 107 99 99 103 82 83 83 85 82 83 85 83 85 82 85 73 76 76 79 73 79 76 76 79 71 72 72 73 71 71 72 73 71 73 72 71 73 65 65 66 65 66 65 66 65 71 73 76 71 76 73 76 71 73 71 73 71 71 73 91 73 71 73 71 69 73 85 85 87 88 85 85 88 87 85 88 107 107 104 103 103 107 99 103 107
95 82 94 95 92 94 91 94 92 94 95 92 94 107 99 107 103 107 99 99 103 82 83 83 85 82 83 85 83 85 82 85 73 76 76 79 73 79 76 76 79 71 72 72 73 71 71 72 73 71 73 72 71 73 65 65 66 65 66 65 66 65 71 73 76 71 76 73 76 71 73 71 73 71 71 73 91 73 71 73 71 69 73 85 85 87 88 85 85 88 87 85 88 107 107 104 103 103 107 99 103 107
96 79 92 93 90 92 89 92 90 92 93 90 92 105 97 105 101 105 97 97 101 79 80 80 82 79 80 82 80 82 79 82 71 73 73 76 71 76 73 73 76 68 69 69 71 68 68 69 71 68 71 69 68 71 62 62 63 62 63 62 63 62 68 71 73 68 73 71 73 68 71 68 71 68 68 71 89 71 68 71 68 66 71 82 82 84 86 82 82 86 84 82 86 105 105 102 101 101 105 97 101 105
97 78 90 92 89 90 88 91 89 90 92 89 91 104 96 104 100 104 96 96 100 78 79 79 81 78 79 81 79 81 78 81 69 72 72 75 69 75 72 72 75 67 68 68 69 67 67 68 69 67 69 68 67 69 60 60 61 60 61 60 61 60 67 69 72 67 72 69 72 67 69 67 69 67 67 69 88 69 67 69 67 65 69 81 81 83 84 81 81 84 83 81 84 104 104 101 100 100 104 96 100 104
98 78 90 92 89 90 88 91 89 90 92 89 91 104 96 104 100 104 96 96 100 78 79 79 81 78 79 81 79 81 78 81 69 72 72 75 69 75 72 72 75 67 68 68 69 67 67 68 69 67 69 68 67 69 60 60 61 60 61 60 61 60 67 69 72 67 72 69 72 67 69 67 69 67 67 69 88 69 67 69 67 65 69 81 81 83 84 81 81 84 83 81 84 104 104 101 100 100 104 96 100 104
99 76 89 90 87 89 87 90 87 89 90 87 90 102 94 102 98 102 94 94 98 76 77 77 79 76 77 79 77 79 76 79 67 70 70 73 67 73 70 70 73 65 66 66 67 65 65 66 67 65 67 66 65 67 58 58 59 58 59 58 59 58 65 67 70 65 70 67 70 65 67 65 67 65 65 67 87 67 65 67 65 63 67 79 79 82 83 79 79 83 82 79 83 102 102 100 98 98 102 94 98 102
100 74 87 89 85 87 85 88 85 87 89 85 88 101 93 101 97 101 93 93 97 74 75 75 77 74 75 77 75 77 74 77 65 68 68 71 65 71 68 68 71 62 63 63 65 62 62 63 65 62 65 63 62 65 55 55 57 55 57 55 57 55 62 65 68 62 68 65 68 62 65 62 65 62 62 65 85 65 62 65 62 60 65 77 77 79 81 77 77 81 79 77 81 101 101 98 97 97 101 93 97 101
101 74 87 89 85 87 85 88 85 87 89 85 88 101 93 101 97 101 93 93 97 74 75 75 77 74 75 77 75 77 74 77 65 68 68 71 65 71 68 68 71 62 63 63 65 62 62 63 65 62 65 63 62 65 55 55 57 55 57 55 57 55 62 65 68 62 68 65 68 62 65 62 65 62 62 65 85 65 62 65 62 60 65 77 77 79 81 77 77 81 79 77 81 101 101 98 97 97 101 93 97 101
;
